態	attitude; condition; figure; appearance	たい	わざ.と	N1	5	14
慣	accustomed; get used to; become experienced	かん	な.れる・な.らす	N3	5	14
構	posture; build; pretend	こう	かま.える・かま.う	N3	5	14
演	performance; act; play; render	えん		N3	5	14
精	refined; ghost; fairy; energy	せい・しょう	しら.げる・くわ.しい	N3	5	14
綿	cotton	めん	わた	N2	5	14
総	general; whole; all; full	そう	す.べて・すべ.て・ふさ	N2	5	14
製	made in...; manufacture	せい		N1	5	14
複	duplicate; double; compound; multiple	ふく		N2	5	14
適	suitable; occasional; rare; qualified	てき	かな.う	N3	5	14
酸	acid; bitterness; sour; tart	さん	す.い	N1	5	14
銅	copper	どう	あかがね	N2	5	14
銭	coin; .01 yen; money	せん・ぜん	ぜに・すき	N1	5	14
際	occasion; side; edge; verge	さい	きわ・-ぎわ	N3	5	14
雑	miscellaneous	ざつ・ぞう	まじ.える・まじ.る	N3	5	14
領	jurisdiction; dominion; territory; fief	りょう	えり	N2	5	14
導	guidance; leading; conduct; usher	どう	みちび.く	N2	5	15
敵	enemy; foe; opponent	てき	かたき・あだ・かな.う	N1	5	15
暴	outburst; rave; fret; force	ぼう・ばく	あば.く・あば.れる	N2	5	15
潔	undefiled; pure; clean; righteous	けつ	いさぎよ.い	N1	5	15
確	assurance; firm; tight; hard	かく・こう	たし.か・たし.かめる	N3	5	15
編	compilation; knit; plait; braid	へん	あ.む・-あ.み	N2	5	15
賛	approve; praise; title or inscription on picture; assist	さん	たす.ける・たた.える	N3	5	15
質	substance; quality; matter; temperament	しつ・しち・ち	たち・ただ.す・もと・わりふ	N4	5	15
燃	burn; blaze; glow	ねん	も.える・も.やす・も.す	N2	5	16
築	fabricate; build; construct	ちく	きず.く	N2	5	16
興	entertain; revive; retrieve; interest	こう・きょう	おこ.る・おこ.す	N1	5	16
衛	defense; protection	えい・え		N1	5	16
輸	transport; send; be inferior	ゆ・しゅ		N2	5	16
績	exploits; achievements; unreeling cocoons	せき		N2	5	17
講	lecture; club; association	こう		N2	5	17
謝	apologize; thank; refuse	しゃ	あやま.る	N1	5	17
織	weave; fabric	しょく・しき	お.る・お.り・おり・-おり・-お.り	N1	5	18
職	post; employment; work	しょく・そく		N3	5	18
額	forehead; tablet; plaque; framed picture	がく	ひたい	N2	5	18
識	discriminating; know; write	しき	し.る・しる.す	N3	5	19
護	safeguard; protect	ご	まも.る	N1	5	20
亡	deceased; the late; dying; perish	ぼう・もう	な.い・な.き-・ほろ.びる・ほろ.ぶ・ほろ.ぼす	N3	6	3
寸	measurement; tenth of a shaku; a little; small	すん		N1	6	3
己	self	こ・き	おのれ・つちのと・な	N1	6	3
干	dry; parch; ebb; recede	かん	ほ.す・ほ.し-・-ぼ.し・ひ.る	N2	6	3
仁	humanity; virtue; benevolence; charity	じん・に・にん		N1	6	4
収	income; obtain; reap; pay	しゅう	おさ.める・おさ.まる	N3	6	4
尺	shaku; japanese foot; measure; scale	しゃく		N1	6	4
片	one-sided; leaf; sheet; right-side kata radical (no. 91)	へん	かた-・かた	N2	6	4
冊	tome; counter for books; volume	さつ・さく	ふみ	N2	6	5
処	dispose; manage; deal with; sentence	しょ	ところ・-こ・お.る	N3	6	5
幼	infancy; childhood	よう	おさな.い	N2	6	5
庁	government office	ちょう・てい	やくしょ	N2	6	5
穴	hole; aperture; slit; cave	けつ	あな	N1	6	5
危	dangerous; fear; uneasy	き	あぶ.ない・あや.うい・あや.ぶむ	N3	6	6
后	empress; queen; after; behind	こう・ご	きさき	N1	6	6
吸	suck; imbibe; inhale; sip	きゅう	す.う	N3	6	6
存	exist; suppose; be aware of; believe	そん・ぞん	ながら.える・あ.る・たも.つ・と.う	N3	6	6
宅	home; house; residence; our house	たく		N3	6	6
宇	eaves; roof; house; heaven	う		N2	6	6
机	desk; table	き	つくえ	N2	6	6
灰	ashes; puckery juice; cremate	かい	はい	N2	6	6
至	climax; arrive; proceed; reach	し	いた.る	N1	6	6
乱	riot; war; disorder; disturb	らん・ろん	みだ.れる・みだ.る・みだ.す・みだ・おさ.める・わた.る	N2	6	7
卵	egg; ovum; spawn; roe	らん	たまご	N2	6	7
否	negate; no; noes; refuse	ひ	いな・いや	N3	6	7
困	quandary; become distressed; annoyed	こん	こま.る	N3	6	7
孝	filial piety; child's respect	こう・きょう			6	7
忘	forget	ぼう	わす.れる	N3	6	7
我	ego; i; selfish; our	が	われ・わ・わ.が-・わが-	N1	6	7
批	criticism; strike	ひ		N1	6	7
私	private; i; me	し	わたくし・わたし	N4	6	7
系	lineage; system	けい		N1	6	7
並	row; and; besides; as well as	へい・ほう	な.み・なみ・なら.べる・なら.ぶ・なら.びに	N2	6	8
乳	milk; breasts	にゅう	ちち・ち	N2	6	8
供	submit; offer; present; serve (meal)	きょう・く・くう・ぐ	そな.える・とも・-ども	N3	6	8
刻	engrave; cut fine; chop; hash	こく	きざ.む・きざ.み	N3	6	8
呼	call; call out to; invite	こ	よ.ぶ	N3	6	8
垂	droop; suspend; hang; slouch	すい	た.れる・た.らす・た.れ・-た.れ・なんなんと.す	N1	6	8
宗	religion; sect; denomination; main point	しゅう・そう	むね	N1	6	8
宙	mid-air; air; space; sky	ちゅう		N1	6	8
宝	treasure; wealth; valuables	ほう	たから	N2	6	8
届	deliver; reach; arrive; report	かい	とど.ける・-とど.け・とど.く	N2	6	8
延	prolong; stretching	えん	の.びる・の.べる・の.べ・の.ばす	N2	6	8
忠	loyalty; fidelity; faithfulness	ちゅう		N1	6	8
担	shouldering; carry; raise; bear	たん	かつ.ぐ・にな.う	N2	6	8
拝	worship; adore; pray to	はい	おが.む・おろが.む	N2	6	8
拡	broaden; extend; expand; enlarge	かく・こう	ひろ.がる・ひろ.げる・ひろ.める	N1	6	8
枚	sheet of...; counter for flat thin objects or sheets	まい・ばい		N2	6	8
沿	run alongside; follow along; run along; lie along	えん	そ.う・-ぞ.い	N1	6	8
若	young; if; perhaps; possibly	じゃく・にゃく・にゃ	わか.い・わか-・も.しくわ・も.し・も.しくは・ごと.し	N3	6	8
城	castle	じょう・せい	しろ	N2	6	9
奏	play music; speak to a ruler; complete	そう	かな.でる	N1	6	9
姿	figure; form; shape	し	すがた	N1	6	9
宣	proclaim; say; announce	せん	のたま.う	N1	6	9
専	specialty; exclusive; mainly; solely	せん	もっぱ.ら	N2	6	9
巻	scroll; volume; book; part	かん・けん	ま.く・まき・ま.き	N2	6	9
律	rhythm; law; regulation; gauge	りつ・りち・れつ		N2	6	9
映	reflect; reflection; projection	えい	うつ.る・うつ.す・は.える・-ば.え	N4	6	9
染	dye; color; paint; stain	せん	そ.める・-ぞ.め・-ぞめ・そ.まる・し.みる・-じ.みる・し.み・-し.める	N1	6	9
段	grade; steps; stairs	だん・たん		N3	6	9
泉	spring; fountain	せん	いずみ	N2	6	9
洗	wash; inquire into; probe	せん	あら.う	N3	6	9
派	faction; group; party; clique	は		N1	6	9
皇	emperor	こう・おう		N1	6	9
看	watch over; see	かん	み.る	N1	6	9
砂	sand	さ・しゃ	すな	N2	6	9
紅	crimson; deep red	こう・く	べに・くれない・あか.い	N2	6	9
肺	lungs	はい		N1	6	9
背	stature; height; back; behind	はい	せ・せい・そむ.く・そむ.ける	N3	6	9
革	leather; skin; reform; become serious	かく	かわ	N2	6	9
俳	haiku; actor	はい		N1	6	10
値	price; cost; value	ち	ね・あたい	N3	6	10
党	party; faction; clique	とう	なかま・むら	N2	6	10
射	shoot; shine into; onto; archery	しゃ	い.る・さ.す・う.つ	N1	6	10
将	leader; commander; general; admiral	しょう・そう	まさ.に・はた・まさ・ひきい.る・もって	N2	6	10
展	unfold; expand	てん		N1	6	10
座	squat; seat; cushion; gathering	ざ	すわ.る	N3	6	10
従	accompany; obey; submit to; comply	じゅう・しょう・じゅ	したが.う・したが.える・より	N1	6	10
朗	melodious; clear; bright; serene	ろう	ほが.らか・あき.らか	N1	6	10
株	stocks; stump; shares; stock	しゅ	かぶ	N1	6	10
班	squad; corps; unit; group	はん		N1	6	10
秘	secret; conceal	ひ	ひ.める・ひそ.か・かく.す	N1	6	10
納	settlement; obtain; reap; pay	のう・なっ・な・なん・とう	おさ.める・-おさ.める・おさ.まる	N1	6	10
純	genuine; purity; innocence; net (profit)	じゅん		N2	6	10
胸	bosom; breast; chest; heart	きょう	むね・むな-	N2	6	10
蚕	silkworm	さん・てん	かいこ・こ	N1	6	10
討	chastise; attack; defeat; destroy	とう	う.つ	N1	6	10
針	needle; pin; staple; stinger	しん	はり	N2	6	10
降	descend; precipitate; fall; surrender	こう・ご	お.りる・お.ろす・ふ.る・ふ.り・くだ.る・くだ.す	N3	6	10
陛	highness; steps (of throne)	へい		N1	6	10
除	exclude; division (x/3); remove; abolish	じょ・じ	のぞ.く・-よ.け	N3	6	10
骨	skeleton; bone; remains; frame	こつ	ほね	N2	6	10
域	range; region; limits; stage	いき		N2	6	11
密	secrecy; density (pop); minuteness; carefulness	みつ	ひそ.か	N1	6	11
捨	discard; throw away; abandon; resign	しゃ	す.てる	N2	6	11
探	grope; search; look for	たん	さぐ.る・さが.す	N3	6	11
推	conjecture; infer; guess; suppose	すい	お.す	N1	6	11
欲	longing; covetousness; greed; passion	よく	ほっ.する・ほ.しい	N3	6	11
済	settle (debt, etc.); relieve (burden); finish; come to an end	さい・せい	す.む・-ず.み・-ずみ・す.まない・す.ます・-す.ます・すく.う・な.す・わたし・わた.る	N3	6	11
異	uncommon; different; queerness; strangeness	い	こと・こと.なる・け	N1	6	11
盛	boom; prosper; copulate	せい・じょう	も.る・さか.る・さか.ん	N1	6	11
窓	window; pane	そう・す	まど・てんまど・けむだし	N3	6	11
翌	the following; next	よく		N2	6	11
脳	brain; memory	のう・どう	のうずる	N2	6	11
著	renowned; publish; write; remarkable	ちょ・ちゃく	あらわ.す・いちじる.しい	N2	6	11
視	inspection; regard as; see; look at	し	み.る	N1	6	11
訪	call on; visit; look up; offer sympathy	ほう	おとず.れる・たず.ねる・と.う	N3	6	11
訳	translate; reason; circumstance; case	やく	わけ	N1	6	11
郵	mail; stagecoach stop	ゆう		N2	6	11
郷	home town; village; native place; district	きょう・ごう	さと	N1	6	11
閉	closed; shut	へい	と.じる・と.ざす・し.める・し.まる・た.てる	N3	6	11
頂	place on the head; receive; top of head; top	ちょう	いただ.く・いただき	N3	6	11
割	proportion; comparatively; divide; cut	かつ	わ.る・わり・わ.り・わ.れる・さ.く	N3	6	12
創	genesis; wound; injury; hurt	そう・しょう	つく.る・はじ.める・きず・けず.しける	N1	6	12
勤	diligence; become employed; serve	きん・ごん	つと.める・-づと.め・つと.まる・いそ.しむ	N3	6	12
善	virtuous; good; goodness	ぜん	よ.い・い.い・よ.く・よし.とする	N1	6	12
尊	revered; valuable; precious; noble	そん	たっと.い・とうと.い・たっと.ぶ・とうと.ぶ	N2	6	12
就	concerning; settle; take position; depart	しゅう・じゅ	つ.く・つ.ける	N1	6	12
揮	brandish; wave; wag; swing	き	ふる.う	N1	6	12
敬	awe; respect; honor; revere	けい・きょう	うやま.う	N2	6	12
晩	nightfall; night	ばん		N3	6	12
棒	rod; stick; cane; pole	ぼう		N2	6	12
痛	pain; hurt; damage; bruise	つう	いた.い・いた.む・いた.ましい・いた.める	N3	6	12
筋	muscle; sinew; tendon; fiber	きん	すじ	N1	6	12
策	scheme; plan; policy; step	さく		N1	6	12
衆	masses; great numbers; multitude; populace	しゅう・しゅ	おお.い	N1	6	12
裁	tailor; judge; decision; cut out (pattern)	さい	た.つ・さば.く	N1	6	12
装	attire; dress; pretend; disguise	そう・しょう	よそお.う・よそお.い	N2	6	12
補	supplement; supply; make good; offset	ほ	おぎな.う	N2	6	12
詞	part of speech; words; poetry	し	ことば	N2	6	12
貴	precious; value; prize; esteem	き	たっと.い・とうと.い・たっと.ぶ・とうと.ぶ	N1	6	12
傷	wound; hurt; injure; impair	しょう	きず・いた.む・いた.める	N1	6	13
幕	curtain; bunting; act of play	まく・ばく	とばり	N1	6	13
暖	warmth	だん・のん	あたた.か・あたた.かい・あたた.まる・あたた.める	N1	6	13
源	source; origin	げん	みなもと	N1	6	13
盟	alliance; oath	めい		N1	6	13
絹	silk	けん	きぬ	N1	6	13
署	signature; govt office; police station	しょ		N2	6	13
聖	holy; saint; sage; master	せい・しょう	ひじり	N1	6	13
腹	abdomen; belly; stomach	ふく	はら	N3	6	13
蒸	steam; heat; sultry; foment	じょう・せい	む.す・む.れる・む.らす	N2	6	13
裏	back; amidst; in; reverse	り	うら	N2	6	13
誠	sincerity; admonish; warn; prohibit	せい	まこと	N1	6	13
賃	fare; fee; hire; rent	ちん		N1	6	13
層	stratum; social class; layer; story	そう		N2	6	14
暮	evening; twilight; season's end; livelihood	ぼ	く.れる・く.らす	N3	6	14
模	imitation; copy; mock	も・ぼ		N1	6	14
疑	doubt; distrust; be suspicious; question	ぎ	うたが.う	N3	6	14
磁	magnet; porcelain	じ		N1	6	14
穀	cereals; grain	こく		N1	6	14
誌	document; records	し		N2	6	14
認	acknowledge; witness; discern; recognize	にん	みと.める・したた.める	N3	6	14
誤	mistake; err; do wrong; mislead	ご	あやま.る・-あやま.る	N3	6	14
閣	tower; tall building; palace	かく		N1	6	14
障	hinder; hurt; harm	しょう	さわ.る	N1	6	14
劇	drama; play	げき		N2	6	15
権	authority; power; rights	けん・ごん	おもり・かり・はか.る	N3	6	15
潮	tide; salt water; opportunity	ちょう	しお・うしお	N1	6	15
熟	mellow; ripen; mature; acquire skill	じゅく	う.れる	N1	6	15
蔵	storehouse; hide; own; have	ぞう・そう	くら・おさ.める・かく.れる	N2	6	15
誕	nativity; be born; declension; lie	たん		N1	6	15
論	argument; discourse	ろん		N3	6	15
諸	various; many; several; together	しょ	もろ	N2	6	15
遺	bequeath; leave behind; reserve	い・ゆい	のこ.す	N1	6	15
奮	stirred up; be invigorated; flourish	ふん	ふる.う	N1	6	16
憲	constitution; law	けん		N1	6	16
操	maneuver; manipulate; operate; steer	そう・さん	みさお・あやつ.る	N1	6	16
樹	timber; trees; wood; establish	じゅ	き	N1	6	16
激	violent; get excited; enraged; chafe	げき	はげ.しい	N1	6	16
糖	sugar	とう		N1	6	16
縦	vertical; length; height; self-indulgent	じゅう	たて	N1	6	16
鋼	steel	こう	はがね	N1	6	16
優	tenderness; excel; surpass; actor	ゆう・う	やさ.しい・すぐ.れる・まさ.る	N3	6	17
厳	stern; strictness; severity; rigidity	げん・ごん	おごそ.か・きび.しい・いか.めしい・いつくし	N1	6	17
縮	shrink; contract; shrivel; wrinkle	しゅく	ちぢ.む・ちぢ.まる・ちぢ.める・ちぢ.れる・ちぢ.らす	N1	6	17
覧	perusal; see	らん	み.る	N1	6	17
簡	simplicity; brevity	かん・けん	えら.ぶ・ふだ	N2	6	18
臨	look to; face; meet; confront	りん	のぞ.む	N1	6	18
難	difficult; impossible; trouble; accident	なん	かた.い・-がた.い・むずか.しい・むづか.しい・むつか.しい・-にく.い	N3	6	18
臓	entrails; viscera; bowels	ぞう	はらわた	N2	6	19
警	admonish; commandment	けい	いまし.める	N3	6	19
乙	the latter; duplicate; strange; witty	おつ・いつ	おと-・きのと	N1	8	1
了	complete; finish	りょう		N2	8	2
又	or again; furthermore; on the other hand	ゆう	また・また-・また.の-	N1	8	2
丈	length; ten shaku; measure; mr.	じょう	たけ・だけ		8	3
与	bestow; participate in; give; award	よ	あた.える・あずか.る・くみ.する・ともに	N3	8	3
乞	beg; invite; ask	こつ・きつ・き・きけ・こち	こ.う		8	3
凡	commonplace; ordinary; mediocre	ぼん・はん	およ.そ・おうよ.そ・すべ.て	N1	8	3
刃	blade; sword; edge	じん・にん	は・やいば・き.る	N1	8	3
及	reach out; exert; exercise; cause	きゅう	およ.ぶ・およ.び・および・およ.ぼす	N1	8	3
巾	towel; hanging scroll; width; cloth radical (no. 50)	きん・ふく	おお.い・ちきり・きれ		8	3
丹	rust-colored; red; red lead; pills	たん	に	N1	8	4
乏	destitution; scarce; limited	ぼう	とぼ.しい・とも.しい	N1	8	4
互	mutually; reciprocally; together	ご	たが.い・かたみ.に	N3	8	4
井	well; well crib; town; community	せい・しょう	い	N1	8	4
介	jammed in; shellfish; mediate; concern oneself with	かい		N2	8	4
冗	superfluous; uselessness	じょう		N1	8	4
凶	villain; evil; bad luck; disaster	きょう		N1	8	4
刈	reap; cut; clip; trim	がい・かい	か.る	N1	8	4
勾	be bent; slope; capture	こう・く	かぎ・ま.がる		8	4
匂	fragrant; stink; glow; insinuate		にお.う・にお.い・にお.わせる		8	4
匹	equal; head; counter for small animals; roll of cloth	ひつ	ひき	N2	8	4
升	measuring box; 1.8 liter	しょう	ます	N1	8	4
厄	unlucky; misfortune; bad luck; disaster	やく		N1	8	4
双	pair; set; comparison; counter for pairs	そう	ふた・たぐい・ならぶ・ふたつ	N2	8	4
孔	cavity; hole; slit; very	こう・く	あな	N1	8	4
屯	barracks; police station; camp; ton	とん	たむろ	N1	8	4
幻	phantasm; vision; dream; illusion	げん	まぼろし	N1	8	4
弔	condolences; mourning; funeral	ちょう	とむら.う・とぶら.う	N1	8	4
斗	big dipper; ten sho (vol); sake dipper; dots and cross radical (no. 68)	と・とう		N1	8	4
斤	axe; 1.32 lb; catty; counter for loaves of bread	きん		N1	8	4
爪	claw; nail; talon	そう	つめ・つま-		8	4
且	moreover; also; furthermore	しょ・そ・しょう	か.つ	N1	8	5
丘	hill; knoll	きゅう	おか	N1	8	5
丙	third class; 3rd; 3rd calendar sign	へい	ひのえ	N1	8	5
丼	bowl; bowl of food	とん・たん・しょう・せい	どんぶり		8	5
仙	hermit; wizard; cent	せん・せんと		N1	8	5
凸	convex; beetle brow; uneven	とつ	でこ	N1	8	5
凹	concave; hollow; sunken	おう	くぼ.む・へこ.む・ぼこ	N1	8	5
占	fortune-telling; divining; forecasting; occupy	せん	し.める・うらな.う	N2	8	5
召	seduce; call; send for; wear	しょう	め.す	N2	8	5
叱	scold; reprove	しつ・しち	しか.る		8	5
囚	captured; criminal; arrest; catch	しゅう	とら.われる	N1	8	5
奴	guy; slave; manservant; fellow	ど	やつ・やっこ	N1	8	5
尻	buttocks; hips; butt; rear	こう	しり		8	5
尼	nun	に	あま	N1	8	5
巧	adroit; skilled; ingenuity	こう	たく.み・たく.む・うま.い	N1	8	5
巨	gigantic; big; large; great	きょ		N2	8	5
払	pay; clear out; prune; banish	ふつ・ひつ・ほつ	はら.う・-はら.い・-ばら.い	N3	8	5
斥	reject; retreat; recede; withdraw	せき	しりぞ.ける	N1	8	5
旦	daybreak; dawn; morning	たん・だん	あき.らか・あきら・ただし・あさ・あした	N1	8	5
氾	spread out; wide	はん	ひろ.がる		8	5
汁	soup; juice; broth; sap	じゅう	しる・-しる・つゆ	N1	8	5
牙	tusk; fang; tusk radical (no. 92)	が・げ	きば・は		8	5
玄	mysterious; occultness; black; deep	げん	くろ・くろ.い	N1	8	5
瓦	tile; gram	が	かわら・ぐらむ		8	5
甘	sweet; coax; pamper; be content	かん	あま.い・あま.える・あま.やかす・うま.い	N2	8	5
甲	armor; high (voice); a grade; first class	こう・かん	きのえ	N1	8	5
矛	halberd; arms; festival float	む・ぼう	ほこ	N1	8	5
込	crowded; mixture; in bulk; included		-こ.む・こ.む・こ.み・-こ.み・こ.める	N3	8	5
仰	face-up; look up; depend; seek	ぎょう・こう	あお.ぐ・おお.せ・お.っしゃる・おっしゃ.る	N1	8	6
企	undertake; scheme; design; attempt	き	くわだ.てる・たくら.む	N1	8	6
伎	deed; skill	ぎ・き	わざ・わざおぎ	N1	8	6
伏	prostrated; bend down; bow; cover	ふく	ふ.せる・ふ.す	N1	8	6
伐	fell; strike; attack; punish	ばつ・はつ・か・ぼち	き.る・そむ.く・う.つ	N1	8	6
充	allot; fill	じゅう	あ.てる・み.たす	N1	8	6
刑	punish; penalty; sentence; punishment	けい		N1	8	6
劣	inferiority; be inferior to; be worse	れつ	おと.る	N1	8	6
匠	artisan; workman; carpenter	しょう	たくみ	N1	8	6
叫	shout; exclaim; yell	きょう	さけ.ぶ	N2	8	6
吉	good luck; joy; congratulations	きち・きつ	よし	N1	8	6
吏	officer; an official	り		N1	8	6
吐	spit; vomit; belch; confess	と	は.く・つ.く	N1	8	6
壮	robust; manhood; prosperity	そう	さかん	N1	8	6
如	likeness; like; such as; as if	じょ・にょ	ごと.し	N1	8	6
妃	queen; princess	ひ	きさき	N1	8	6
妄	delusion; unnecessarily; without authority; reckless	もう・ぼう	みだ.りに	N1	8	6
尽	exhaust; use up; run out of; deplete	じん・さん	つ.くす・-つ.くす・-づ.くし・-つ.く・-づ.く・-ず.く・つ.きる・つ.かす・さかづき・ことごと.く・つか・つき	N1	8	6
巡	patrol; go around; circumference	じゅん	めぐ.る・めぐ.り	N1	8	6
帆	sail	はん	ほ	N1	8	6
弐	ii; two; second	に・じ	ふた.つ・そえ	N1	8	6
忙	busy; occupied; restless	ぼう・もう	いそが.しい・せわ.しい・おそ.れる・うれえるさま	N3	8	6
扱	handle; entertain; thresh; strip	そう・きゅう	あつか.い・あつか.う・あつか.る・こ.く	N1	8	6
旨	delicious; relish; show a liking for; purport	し	むね・うま.い	N1	8	6
旬	decameron; ten-day period; season (for specific products)	じゅん・しゅん		N1	8	6
朱	vermilion; cinnabar; scarlet; red	しゅ	あけ	N1	8	6
朴	crude; simple; plain; docile	ぼく	ほう・ほお・えのき	N1	8	6
朽	decay; rot; remain in seclusion	きゅう	く.ちる	N1	8	6
汎	pan-	はん・ぶ・ふう・ほう・ほん	ただよ.う・ひろ.い		8	6
汗	sweat; perspire	かん	あせ	N2	8	6
汚	dirty; pollute; disgrace; rape	お	けが.す・けが.れる・けが.らわしい・よご.す・よご.れる・きたな.い	N2	8	6
江	creek; inlet; bay	こう	え	N1	8	6
缶	tin can; container; jar radical (no. 121)	かん	かま	N2	8	6
肌	texture; skin; body; grain	き	はだ	N2	8	6
臼	mortar	きゅう・ぐ	うす・うすづ.く		8	6
舟	boat; ship	しゅう	ふね・ふな-・-ぶね	N2	8	6
芋	potato	う	いも	N1	8	6
芝	turf; lawn	し	しば	N1	8	6
迅	swift; fast	じん		N1	8	6
串	spit; skewer	かん・けん・せん	くし・つらぬ.く		8	7
亜	asia; rank next; come after; -ous	あ	つ.ぐ	N1	8	7
伯	chief; count; earl; uncle	はく		N1	8	7
伴	consort; accompany; bring with; companion	はん・ばん	ともな.う	N1	8	7
伸	expand; stretch; extend; lengthen	しん	の.びる・の.ばす・の.べる・の.す	N2	8	7
伺	pay respects; visit; ask; inquire	し	うかが.う	N2	8	7
但	however; but	たん	ただ.し	N1	8	7
佐	assistant; help	さ		N1	8	7
克	overcome; kindly; skillfully	こく	か.つ	N1	8	7
冶	melting; smelting	や	い.る	N1	8	7
励	encourage; be diligent; inspire	れい	はげ.む・はげ.ます	N1	8	7
即	instant; namely; as is; conform	そく	つ.く・つ.ける・すなわ.ち	N1	8	7
却	instead; on the contrary; rather; step back	きゃく	かえ.って・しりぞ.く・しりぞ.ける	N1	8	7
吟	versify; singing; recital	ぎん		N1	8	7
含	contain; include; hold in the mouth; bear in mind	がん	ふく.む・ふく.める	N2	8	7
吹	blow; breathe; puff; emit	すい	ふ.く	N3	8	7
呂	spine; backbone	ろ・りょ	せぼね	N1	8	7
呈	display; offer; present; send	てい		N1	8	7
呉	give; do something for; kingdom of wu	ご	く.れる・くれ	N1	8	7
坊	boy; priest's residence; priest	ぼう・ぼっ			8	7
坑	pit; hole	こう		N1	8	7
壱	one (in documents)	いち・いつ	ひとつ	N1	8	7
妊	pregnancy	にん・じん	はら.む・みごも.る	N1	8	7
妖	attractive; bewitching; calamity	よう	あや.しい・なま.めく・わざわ.い		8	7
妙	exquisite; strange; queer; mystery	みょう・びょう	たえ	N1	8	7
妥	gentle; peace; depravity	だ		N1	8	7
妨	disturb; prevent; hamper; obstruct	ぼう	さまた.げる	N1	8	7
寿	longevity; congratulations; one's natural life	じゅ・す・しゅう	ことぶき・ことぶ.く・ことほ.ぐ		8	7
尾	tail; end; counter for fish; lower slope of mountain	び	お	N1	8	7
尿	urine	にょう	ゆばり・いばり・しと	N1	8	7
岐	branch off; fork in road; scene; arena	き・ぎ		N1	8	7
床	bed; counter for beds; floor; padding	しょう	とこ・ゆか	N2	8	7
廷	courts; imperial court; government office	てい		N1	8	7
弄	play with; tamper; trifle with	ろう・る	いじく.る・ろう.する・いじ.る・ひねく.る・たわむ.れる・もてあそ.ぶ		8	7
忌	mourning; abhor; detestable; death anniversary	き	い.む・い.み・い.まわしい	N1	8	7
忍	endure; bear; put up with; conceal	にん	しの.ぶ・しの.ばせる	N1	8	7
戒	commandment	かい	いまし.める	N1	8	7
戻	re-; return; revert; resume	れい	もど.す・もど.る	N3	8	7
扶	aid; help; assist	ふ	たす.ける	N1	8	7
抄	extract; selection; summary; copy	しょう		N1	8	7
把	grasp; faggot; bunch; counter for bundles	は・わ		N1	8	7
抑	repress; well; now; in the first place	よく	おさ.える	N1	8	7
抗	confront; resist; defy; oppose	こう	あらが.う	N1	8	7
抜	slip out; extract; pull out; pilfer	ばつ・はつ・はい	ぬ.く・-ぬ.く・ぬ.き・ぬ.ける・ぬ.かす・ぬ.かる	N3	8	7
択	choose; select; elect; prefer	たく	えら.ぶ	N1	8	7
攻	aggression; attack; criticize; polish	こう	せ.める	N1	8	7
更	grow late; night watch; sit up late; of course	こう	さら・さら.に・ふ.ける・ふ.かす	N3	8	7
杉	cedar; cryptomeria	さん	すぎ	N1	8	7
汰	washing; sieving; filtering; weeding out	た・たい	おご.る・にご.る・よな.げる	N1	8	7
沃	fertility	よう・よく・おく	そそ.ぐ		8	7
沈	sink; be submerged; subside; be depressed	ちん・じん	しず.む・しず.める	N2	8	7
沖	open sea; offing; rise high into sky	ちゅう	おき・おきつ・ちゅう.する・わく	N1	8	7
沙	sand	さ・しゃ	すな・よなげる	N1	8	7
没	drown; sink; hide; fall into	ぼつ・もつ	おぼ.れる・しず.む・ない	N1	8	7
沢	swamp; marsh; brilliance; grace	たく	さわ・うるお.い・うるお.す・つや	N1	8	7
狂	lunatic; insane; crazy; confuse	きょう	くる.う・くる.おしい・くるお.しい	N1	8	7
秀	excel; excellence; beauty; surpass	しゅう	ひい.でる	N1	8	7
肖	resemblance	しょう	あやか.る	N1	8	7
肘	elbow; arm	ちゅう	ひじ		8	7
肝	liver; pluck; nerve; chutzpah	かん	きも	N1	8	7
芯	wick	しん			8	7
芳	perfume; balmy; favorable; fragrant	ほう	かんば.しい	N1	8	7
辛	spicy; bitter; hot; acrid	しん	から.い・つら.い・-づら.い・かのと	N2	8	7
迎	welcome; meet; greet	げい	むか.える	N3	8	7
那	what?	な・だ	なに・なんぞ・いかん	N1	8	7
邦	home country; country; japan	ほう	くに	N1	8	7
阪	heights; slope	はん	さか		8	7
享	enjoy; receive; undergo; answer (phone)	きょう・こう	う.ける	N1	8	8
佳	excellent; beautiful; good; pleasing	か		N1	8	8
併	join; get together; unite; collective	へい	あわ.せる	N1	8	8
侍	waiter; samurai; wait upon; serve	じ・し	さむらい・はべ.る	N1	8	8
依	reliant; depend on; consequently; therefore	い・え	よ.る	N2	8	8
侮	scorn; despise; make light of; contempt	ぶ	あなど.る・あなず.る	N1	8	8
免	excuse; dismissal	めん	まぬか.れる・まぬが.れる	N1	8	8
到	arrival; proceed; reach; attain	とう	いた.る	N3	8	8
刹	temple	せち・せつ・さつ			8	8
刺	thorn; pierce; stab; prick	し	さ.す・さ.さる・さ.し・さし・とげ	N2	8	8
劾	censure; criminal investigation	がい		N1	8	8
卓	eminent; table; desk; high	たく		N1	8	8
叔	uncle; youth	しゅく		N1	8	8
呪	spell; curse; charm; malediction	じゅ・しゅ・しゅう・ず	まじな.う・のろ.い・まじな.い・のろ.う		8	8
坪	two-mat area; approx. thirty-six sq ft	へい	つぼ	N1	8	8
